year,month,day,tide
2013,1,30,1292
2013,1,31,1297
2013,2,1,1298
2013,2,2,1287
2013,2,3,1272
2013,2,4,1294
2013,2,5,1333
2013,2,6,1339
2013,2,7,1340
2013,2,8,1337
2013,2,9,1338
2013,2,10,1321
2013,2,11,1292
2013,2,12,1253
2013,2,13,1233
2013,2,14,1255
2013,2,15,1288
2013,2,16,1316
2013,2,17,1315
2013,2,18,1310
2013,2,19,1294
2013,2,20,1264
2013,2,21,1245
2013,2,22,1218
2013,2,23,1239
2013,2,24,1255
2013,2,25,1294
2013,2,26,1339
2013,2,27,1334
2013,2,28,1352
2013,3,1,1339
2013,3,2,1370
2013,3,3,1360
2013,3,4,1322
2013,3,5,1301
2013,3,6,1322
2013,3,7,1326
2013,3,8,1372
2013,3,9,1454
2013,3,10,1436
2013,3,11,1439
2013,3,12,1442
2013,3,13,1424
2013,3,14,1393
2013,3,15,1363
2013,3,16,1360
2013,3,17,1355
2013,3,18,1347
2013,3,19,1356
2013,3,20,1388
2013,3,21,1405
2013,3,22,1426
2013,3,23,1429
2013,3,24,1416
2013,3,25,1439
2013,3,26,1433
2013,3,27,1377
2013,3,28,1336
2013,3,29,1324
2013,3,30,1303
2013,3,31,1252
2013,4,1,1240
2013,4,2,1251
2013,4,3,1313
2013,4,4,1362
2013,4,5,1346
2013,4,6,1349
2013,4,7,1361
2013,4,8,1346
2013,4,9,1323
2013,4,10,1306
2013,4,11,1285
2013,4,12,1279
2013,4,13,1264
2013,4,14,1257
2013,4,15,1260
2013,4,16,1277
2013,4,17,1275
2013,4,18,1268
2013,4,19,1252
2013,4,20,1238
2013,4,21,1274
2013,4,22,1306
2013,4,23,1305
2013,4,24,1298
2013,4,25,1282
2013,4,26,1256
2013,4,27,1205
2013,4,28,1208
2013,4,29,1237
2013,4,30,1260
2013,5,1,1307
2013,5,2,1323
2013,5,3,1376
2013,5,4,1415
2013,5,5,1432
2013,5,6,1406
2013,5,7,1412
2013,5,8,1405
2013,5,9,1375
2013,5,10,1383
2013,5,11,1402
2013,5,12,1417
2013,5,13,1390
2013,5,14,1374
2013,5,15,1343
2013,5,16,1334
2013,5,17,1367
2013,5,18,1406
2013,5,19,1438
2013,5,20,1433
2013,5,21,1450
2013,5,22,1476
2013,5,23,1470
2013,5,24,1447
2013,5,25,1449
2013,5,26,1446
2013,5,27,1403
2013,5,28,1408
2013,5,29,1416
2013,5,30,1445
2013,5,31,1441
2013,6,1,1451
2013,6,2,1464
2013,6,3,1451
2013,6,4,1433
2013,6,5,1419
2013,6,6,1437
2013,6,7,1438
2013,6,8,1391
2013,6,9,1361
2013,6,10,1346
2013,6,11,1330
2013,6,12,1345
2013,6,13,1363
2013,6,14,1382
2013,6,15,1422
2013,6,16,1461
2013,6,17,1439
2013,6,18,1404
2013,6,19,1378
2013,6,20,1371
2013,6,21,1367
2013,6,22,1365
2013,6,23,1351
2013,6,24,1335
2013,6,25,1352
2013,6,26,1398
2013,6,27,1409
2013,6,28,1403
2013,6,29,1438
2013,6,30,1456
2013,7,1,1447
2013,7,2,1429
2013,7,3,1396
2013,7,4,1375
2013,7,5,1344
2013,7,6,1331
2013,7,7,1325
2013,7,8,1339
2013,7,9,1356
2013,7,10,1350
2013,7,11,1358
2013,7,12,1426
2013,7,13,1426
2013,7,14,1391
2013,7,15,1395
2013,7,16,1386
2013,7,17,1374
2013,7,18,1355
2013,7,19,1348
2013,7,20,1366
2013,7,21,1371
2013,7,22,1341
2013,7,23,1339
2013,7,24,1375
2013,7,25,1374
2013,7,26,1355
2013,7,27,1342
2013,7,28,1377
2013,7,29,1387
2013,7,30,1378
2013,7,31,1399
2013,8,1,1401
2013,8,2,1397
2013,8,3,1405
2013,8,4,1375
2013,8,5,1358
2013,8,6,1367
2013,8,7,1362
2013,8,8,1376
2013,8,9,1412
2013,8,10,1438
2013,8,11,1409
2013,8,12,1427
2013,8,13,1463
2013,8,14,1454
2013,8,15,1424
2013,8,16,1411
2013,8,17,1404
2013,8,18,1392
2013,8,19,1422
2013,8,20,1422
2013,8,21,1411
2013,8,22,1405
2013,8,23,1410
2013,8,24,1387
2013,8,25,1367
2013,8,26,1377
2013,8,27,1385
2013,8,28,1409
2013,8,29,1385
2013,8,30,1358
2013,8,31,1418
2013,9,1,1437
2013,9,2,1411
2013,9,3,1406
2013,9,4,1403
2013,9,5,1429
2013,9,6,1423
2013,9,7,1394
2013,9,8,1428
2013,9,9,1429
2013,9,10,1424
2013,9,11,1419
2013,9,12,1406
2013,9,13,1442
2013,9,14,1450
2013,9,15,1405
2013,9,16,1398
2013,9,17,1427
2013,9,18,1407
2013,9,19,1413
2013,9,20,1426
2013,9,21,1422
2013,9,22,1429
2013,9,23,1403
2013,9,24,1385
2013,9,25,1368
2013,9,26,1348
2013,9,27,1373
2013,9,28,1398
2013,9,29,1420
2013,9,30,1449
2013,10,1,1481
2013,10,2,1484
2013,10,3,1449
2013,10,4,1429
2013,10,5,1488
2013,10,6,1522
2013,10,7,1513
2013,10,8,1485
2013,10,9,1483
2013,10,10,1475
2013,10,11,1450
2013,10,12,1502
2013,10,13,1510
2013,10,14,1501
2013,10,15,1548
2013,10,16,1567
2013,10,17,1526
2013,10,18,1525
2013,10,19,1485
2013,10,20,1467
2013,10,21,1444
2013,10,22,1447
2013,10,23,1472
2013,10,24,1487
2013,10,25,1450
2013,10,26,1428
2013,10,27,1464
2013,10,28,1494
2013,10,29,1486
2013,10,30,1461
2013,10,31,1440
2013,11,1,1444
2013,11,2,1420
2013,11,3,1447
2013,11,4,1486
2013,11,5,1505
2013,11,6,1495
2013,11,7,1466
2013,11,8,1461
2013,11,9,1489
2013,11,10,1481
2013,11,11,1448
2013,11,12,1435
2013,11,13,1400
2013,11,14,1382
2013,11,15,1389
2013,11,16,1400
2013,11,17,1397
2013,11,18,1362
2013,11,19,1346
2013,11,20,1390
2013,11,21,1370
2013,11,22,1372
2013,11,23,1383
2013,11,24,1391
2013,11,25,1399
2013,11,26,1396
2013,11,27,1386
2013,11,28,1387
2013,11,29,1360
2013,11,30,1326
2013,12,1,1277
2013,12,2,1283
2013,12,3,1325
2013,12,4,1374
2013,12,5,1403
2013,12,6,1374
2013,12,7,1307
2013,12,8,1290
2013,12,9,1289
2013,12,10,1324
2013,12,11,1327
2013,12,12,1321
2013,12,13,1316
2013,12,14,1304
2013,12,15,1279
2013,12,16,1276
2013,12,17,1305
2013,12,18,1317
2013,12,19,1316
2013,12,20,1297
2013,12,21,1296
2013,12,22,1283
2013,12,23,1268
2013,12,24,1239
2013,12,25,1280
2013,12,26,1332
2013,12,27,1341
2013,12,28,1334
2013,12,29,1310
2013,12,30,1302
2013,12,31,1284
2014,1,1,1255
2014,1,2,1249
2014,1,3,1256
2014,1,4,1296
2014,1,5,1305
2014,1,6,1327
2014,1,7,1336
2014,1,8,1325
2014,1,9,1312
2014,1,10,1254
2014,1,11,1221
2014,1,12,1191
2014,1,13,1195
2014,1,14,1209
2014,1,15,1225
2014,1,16,1278
2014,1,17,1307
2014,1,18,1304
2014,1,19,1302
2014,1,20,1308
2014,1,21,1317
2014,1,22,1325
2014,1,23,1344
2014,1,24,1299
2014,1,25,1278
2014,1,26,1304
2014,1,27,1301
2014,1,28,1311
2014,1,29,1300
2014,1,30,1285
2014,1,31,1272
2014,2,1,1269
2014,2,2,1259
2014,2,3,1258
2014,2,4,1266
2014,2,5,1244
2014,2,6,1221
2014,2,7,1241
2014,2,8,1255
2014,2,9,1235
2014,2,10,1229
2014,2,11,1234
2014,2,12,1241
2014,2,13,1279
2014,2,14,1329
2014,2,15,1353
2014,2,16,1319
2014,2,17,1284
2014,2,18,1259
2014,2,19,1243
2014,2,20,1249
2014,2,21,1266
2014,2,22,1256
2014,2,23,1253
2014,2,24,1269
2014,2,25,1275
2014,2,26,1303
2014,2,27,1353
2014,2,28,1370
2014,3,1,1355
2014,3,2,1341
2014,3,3,1328
2014,3,4,1312
2014,3,5,1301
2014,3,6,1279
2014,3,7,1281
2014,3,8,1283
2014,3,9,1285
2014,3,10,1293
2014,3,11,1305
2014,3,12,1336
2014,3,13,1330
2014,3,14,1339
2014,3,15,1332
2014,3,16,1309
2014,3,17,1312
2014,3,18,1329
2014,3,19,1334
2014,3,20,1327
2014,3,21,1311
2014,3,22,1290
2014,3,23,1288
2014,3,24,1316
2014,3,25,1357
2014,3,26,1377
2014,3,27,1345
2014,3,28,1296
2014,3,29,1274
2014,3,30,1244
2014,3,31,1243
2014,4,1,1277
2014,4,2,1266
2014,4,3,1242
2014,4,4,1270
2014,4,5,1272
2014,4,6,1255
2014,4,7,1261
2014,4,8,1301
2014,4,9,1308
2014,4,10,1307
2014,4,11,1298
2014,4,12,1245
2014,4,13,1227
2014,4,14,1232
2014,4,15,1251
2014,4,16,1293
2014,4,17,1348
2014,4,18,1318
2014,4,19,1301
2014,4,20,1299
2014,4,21,1307
2014,4,22,1363
2014,4,23,1413
2014,4,24,1426
2014,4,25,1434
2014,4,26,1416
2014,4,27,1430
2014,4,28,1439
2014,4,29,1415
2014,4,30,1386
2014,5,1,1357
2014,5,2,1362
2014,5,3,1369
2014,5,4,1358
2014,5,5,1379
2014,5,6,1429
2014,5,7,1449
2014,5,8,1431
2014,5,9,1410
2014,5,10,1395
2014,5,11,1388
2014,5,12,1393
2014,5,13,1403
2014,5,14,1391
2014,5,15,1345
2014,5,16,1341
2014,5,17,1344
2014,5,18,1351
2014,5,19,1373
2014,5,20,1374
2014,5,21,1379
2014,5,22,1383
2014,5,23,1360
2014,5,24,1331
2014,5,25,1344
2014,5,26,1334
2014,5,27,1321
2014,5,28,1327
2014,5,29,1332
2014,5,30,1381
2014,5,31,1393
2014,6,1,1384
2014,6,2,1395
2014,6,3,1422
2014,6,4,1421
2014,6,5,1412
2014,6,6,1410
2014,6,7,1371
2014,6,8,1352
2014,6,9,1370
2014,6,10,1371
2014,6,11,1349
2014,6,12,1349
2014,6,13,1335
2014,6,14,1323
2014,6,15,1346
2014,6,16,1370
2014,6,17,1371
2014,6,18,1390
2014,6,19,1383
2014,6,20,1364
2014,6,21,1383
2014,6,22,1393
2014,6,23,1376
2014,6,24,1329
2014,6,25,1314
2014,6,26,1332
2014,6,27,1365
2014,6,28,1360
2014,6,29,1349
2014,6,30,1336
2014,7,1,1358
2014,7,2,1415
2014,7,3,1426
2014,7,4,1387
2014,7,5,1379
2014,7,6,1384
2014,7,7,1363
2014,7,8,1368
2014,7,9,1348
2014,7,10,1330
2014,7,11,1324
2014,7,12,1334
2014,7,13,1360
2014,7,14,1362
2014,7,15,1369
2014,7,16,1411
2014,7,17,1431
2014,7,18,1403
2014,7,19,1387
2014,7,20,1378
2014,7,21,1372
2014,7,22,1385
2014,7,23,1364
2014,7,24,1349
2014,7,25,1340
2014,7,26,1339
2014,7,27,1350
2014,7,28,1408
2014,7,29,1411
2014,7,30,1391
2014,7,31,1411
2014,8,1,1419
2014,8,2,1399
2014,8,3,1400
2014,8,4,1425
2014,8,5,1399
2014,8,6,1370
2014,8,7,1390
2014,8,8,1406
2014,8,9,1402
2014,8,10,1422
2014,8,11,1426
2014,8,12,1413
2014,8,13,1421
2014,8,14,1411
2014,8,15,1413
2014,8,16,1388
2014,8,17,1361
2014,8,18,1350
2014,8,19,1357
2014,8,20,1383
2014,8,21,1370
2014,8,22,1348
2014,8,23,1377
2014,8,24,1422
2014,8,25,1458
2014,8,26,1470
2014,8,27,1446
2014,8,28,1461
2014,8,29,1482
2014,8,30,1477
2014,8,31,1453
2014,9,1,1410
2014,9,2,1383
2014,9,3,1383
2014,9,4,1413
2014,9,5,1421
2014,9,6,1428
2014,9,7,1463
2014,9,8,1488
2014,9,9,1496
2014,9,10,1471
2014,9,11,1463
2014,9,12,1450
2014,9,13,1491
2014,9,14,1479
2014,9,15,1446
2014,9,16,1471
2014,9,17,1475
2014,9,18,1465
2014,9,19,1468
2014,9,20,1461
2014,9,21,1481
2014,9,22,1514
2014,9,23,1487
2014,9,24,1528
2014,9,25,1495
2014,9,26,1458
2014,9,27,1505
2014,9,28,1518
2014,9,29,1505
2014,9,30,1521
2014,10,1,1516
2014,10,2,1477
2014,10,3,1444
2014,10,4,1427
2014,10,5,1447
2014,10,6,1459
2014,10,7,1463
2014,10,8,1489
2014,10,9,1503
2014,10,10,1500
2014,10,11,1511
2014,10,12,1483
2014,10,13,1461
2014,10,14,1439
2014,10,15,1450
2014,10,16,1478
2014,10,17,1474
2014,10,18,1473
2014,10,19,1481
2014,10,20,1491
2014,10,21,1494
2014,10,22,1486
2014,10,23,1460
2014,10,24,1457
2014,10,25,1431
2014,10,26,1445
2014,10,27,1484
2014,10,28,1489
2014,10,29,1460
2014,10,30,1438
2014,10,31,1441
2014,11,1,1491
2014,11,2,1501
2014,11,3,1449
2014,11,4,1398
2014,11,5,1362
2014,11,6,1353
2014,11,7,1380
2014,11,8,1419
2014,11,9,1444
2014,11,10,1452
2014,11,11,1471
2014,11,12,1492
2014,11,13,1475
2014,11,14,1497
2014,11,15,1518
2014,11,16,1499
2014,11,17,1465
2014,11,18,1425
2014,11,19,1409
2014,11,20,1402
2014,11,21,1408
2014,11,22,1397
2014,11,23,1411
2014,11,24,1452
2014,11,25,1416
2014,11,26,1382
2014,11,27,1405
2014,11,28,1414
2014,11,29,1430
2014,11,30,1408
2014,12,1,1353
2014,12,2,1351
2014,12,3,1344
2014,12,4,1341
2014,12,5,1411
2014,12,6,1425
2014,12,7,1432
2014,12,8,1476
2014,12,9,1459
2014,12,10,1453
2014,12,11,1457
2014,12,12,1468
2014,12,13,1462
2014,12,14,1477
2014,12,15,1580
2014,12,16,1586
2014,12,17,1553
2014,12,18,1541
2014,12,19,1500
2014,12,20,1477
2014,12,21,1440
2014,12,22,1423
2014,12,23,1417
2014,12,24,1408
2014,12,25,1359
2014,12,26,1314
2014,12,27,1319
2014,12,28,1296
2014,12,29,1286
2014,12,30,1285
2014,12,31,1279
2015,1,1,1286
2015,1,2,1258
2015,1,3,1224
2015,1,4,1203
2015,1,5,1153
2015,1,6,1121
2015,1,7,1141
2015,1,8,1177
2015,1,9,1200
2015,1,10,1198
2015,1,11,1214
2015,1,12,1212
2015,1,13,1236
2015,1,14,1280
2015,1,15,1321
2015,1,16,1323
2015,1,17,1317
2015,1,18,1332
2015,1,19,1310
2015,1,20,1294
2015,1,21,1308
2015,1,22,1332
2015,1,23,1308
2015,1,24,1317
2015,1,25,1342
2015,1,26,1359
2015,1,27,1357
2015,1,28,1357
2015,1,29,1372
2015,1,30,1337
2015,1,31,1314
2015,2,1,1292
2015,2,2,1295
2015,2,3,1328
2015,2,4,1299
2015,2,5,1307
2015,2,6,1322
2015,2,7,1350
2015,2,8,1352
2015,2,9,1345
2015,2,10,1372
2015,2,11,1399
2015,2,12,1409
2015,2,13,1387
2015,2,14,1358
2015,2,15,1329
2015,2,16,1302
2015,2,17,1287
2015,2,18,1317
2015,2,19,1374
2015,2,20,1416
2015,2,21,1416
2015,2,22,1377
2015,2,23,1309
2015,2,24,1285
2015,2,25,1297
2015,2,26,1311
2015,2,27,1339
2015,2,28,1348
2015,3,1,1273
2015,3,2,1208
2015,3,3,1185
2015,3,4,1180
2015,3,5,1142
2015,3,6,1120
2015,3,7,1124
2015,3,8,1142
2015,3,9,1159
2015,3,10,1160
2015,3,11,1165
2015,3,12,1177
2015,3,13,1207
2015,3,14,1244
2015,3,15,1220
2015,3,16,1221
2015,3,17,1250
2015,3,18,1298
2015,3,19,1316
2015,3,20,1312
2015,3,21,1305
2015,3,22,1315
2015,3,23,1328
2015,3,24,1309
2015,3,25,1285
2015,3,26,1262
2015,3,27,1292
2015,3,28,1319
2015,3,29,1299
2015,3,30,1308
2015,3,31,1336
2015,4,1,1354
2015,4,2,1345
2015,4,3,1320
2015,4,4,1310
2015,4,5,1328
2015,4,6,1327
2015,4,7,1286
2015,4,8,1258
2015,4,9,1264
2015,4,10,1268
2015,4,11,1283
2015,4,12,1329
2015,4,13,1368
2015,4,14,1349
2015,4,15,1382
2015,4,16,1381
2015,4,17,1380
2015,4,18,1388
2015,4,19,1373
2015,4,20,1376
2015,4,21,1351
2015,4,22,1356
2015,4,23,1336
2015,4,24,1326
2015,4,25,1342
2015,4,26,1358
2015,4,27,1387
2015,4,28,1398
2015,4,29,1412
2015,4,30,1433
2015,5,1,1426
2015,5,2,1444
2015,5,3,1441
2015,5,4,1396
2015,5,5,1379
2015,5,6,1379
2015,5,7,1383
2015,5,8,1416
2015,5,9,1418
2015,5,10,1411
2015,5,11,1405
2015,5,12,1386
2015,5,13,1383
2015,5,14,1363
2015,5,15,1349
2015,5,16,1370
2015,5,17,1367
2015,5,18,1345
2015,5,19,1345
2015,5,20,1353
2015,5,21,1360
2015,5,22,1389
2015,5,23,1368
2015,5,24,1340
2015,5,25,1343
2015,5,26,1348
2015,5,27,1373
2015,5,28,1346
2015,5,29,1377
2015,5,30,1393
2015,5,31,1387
2015,6,1,1401
2015,6,2,1408
2015,6,3,1407
2015,6,4,1423
2015,6,5,1413
2015,6,6,1399
2015,6,7,1410
2015,6,8,1404
2015,6,9,1387
2015,6,10,1400
2015,6,11,1384
2015,6,12,1372
2015,6,13,1348
2015,6,14,1324
2015,6,15,1293
2015,6,16,1281
2015,6,17,1275
2015,6,18,1280
2015,6,19,1270
2015,6,20,1255
2015,6,21,1238
2015,6,22,1236
2015,6,23,1278
2015,6,24,1295
2015,6,25,1292
2015,6,26,1265
2015,6,27,1235
2015,6,28,1245
2015,6,29,1264
2015,6,30,1255
2015,7,1,1264
2015,7,2,1295
2015,7,3,1290
2015,7,4,1268
2015,7,5,1243
2015,7,6,1227
2015,7,7,1237
2015,7,8,1293
2015,7,9,1327
2015,7,10,1320
2015,7,11,1311
2015,7,12,1312
2015,7,13,1331
2015,7,14,1342
2015,7,15,1340
2015,7,16,1344
2015,7,17,1349
2015,7,18,1341
2015,7,19,1347
2015,7,20,1336
2015,7,21,1339
2015,7,22,1382
2015,7,23,1366
2015,7,24,1377
2015,7,25,1383
2015,7,26,1347
2015,7,27,1317
2015,7,28,1308
2015,7,29,1310
2015,7,30,1313
2015,7,31,1329
2015,8,1,1360
2015,8,2,1389
2015,8,3,1391
2015,8,4,1375
2015,8,5,1347
2015,8,6,1336
2015,8,7,1357
2015,8,8,1377
2015,8,9,1416
2015,8,10,1450
2015,8,11,1459
2015,8,12,1440
2015,8,13,1428
2015,8,14,1403
2015,8,15,1387
2015,8,16,1394
2015,8,17,1403
2015,8,18,1392
2015,8,19,1411
2015,8,20,1419
2015,8,21,1398
2015,8,22,1396
2015,8,23,1445
2015,8,24,1441
2015,8,25,1425
2015,8,26,1449
2015,8,27,1464
2015,8,28,1496
2015,8,29,1536
2015,8,30,1507
2015,8,31,1487
2015,9,1,1485
2015,9,2,1461
2015,9,3,1457
2015,9,4,1469
2015,9,5,1448
2015,9,6,1417
2015,9,7,1437
2015,9,8,1443
2015,9,9,1410
2015,9,10,1378
2015,9,11,1388
2015,9,12,1443
2015,9,13,1461
2015,9,14,1480
2015,9,15,1452
2015,9,16,1418
2015,9,17,1409
2015,9,18,1434
2015,9,19,1444
2015,9,20,1445
2015,9,21,1467
2015,9,22,1462
2015,9,23,1444
2015,9,24,1472
2015,9,25,1480
2015,9,26,1478
2015,9,27,1463
2015,9,28,1453
2015,9,29,1436
2015,9,30,1425
2015,10,1,1429
2015,10,2,1434
2015,10,3,1453
2015,10,4,1445
2015,10,5,1459
2015,10,6,1433
2015,10,7,1416
2015,10,8,1416
2015,10,9,1413
2015,10,10,1388
2015,10,11,1396
2015,10,12,1425
2015,10,13,1459
2015,10,14,1445
2015,10,15,1480
2015,10,16,1505
2015,10,17,1486
2015,10,18,1490
2015,10,19,1478
2015,10,20,1471
2015,10,21,1459
2015,10,22,1477
2015,10,23,1476
2015,10,24,1449
2015,10,25,1469
2015,10,26,1482
2015,10,27,1499
2015,10,28,1502
2015,10,29,1454
2015,10,30,1411
2015,10,31,1431
2015,11,1,1441
2015,11,2,1431
2015,11,3,1465
2015,11,4,1501
2015,11,5,1482
2015,11,6,1466
2015,11,7,1441
2015,11,8,1453
2015,11,9,1484
2015,11,10,1470
2015,11,11,1432
2015,11,12,1442
2015,11,13,1453
2015,11,14,1451
2015,11,15,1429
2015,11,16,1416
2015,11,17,1454
2015,11,18,1475
2015,11,19,1469
2015,11,20,1480
2015,11,21,1471
2015,11,22,1445
2015,11,23,1411
2015,11,24,1404
2015,11,25,1428
2015,11,26,1394
2015,11,27,1355
2015,11,28,1365
2015,11,29,1403
2015,11,30,1456
2015,12,1,1474
2015,12,2,1473
2015,12,3,1470
2015,12,4,1456
2015,12,5,1448
2015,12,6,1428
2015,12,7,1398
2015,12,8,1373
2015,12,9,1381
2015,12,10,1392
2015,12,11,1426
2015,12,12,1422
2015,12,13,1410
2015,12,14,1397
2015,12,15,1414
2015,12,16,1461
2015,12,17,1488
2015,12,18,1476
2015,12,19,1424
2015,12,20,1395
2015,12,21,1349
2015,12,22,1310
2015,12,23,1284
2015,12,24,1271
2015,12,25,1241
2015,12,26,1245
2015,12,27,1218
2015,12,28,1223
2015,12,29,1274
2015,12,30,1294
2015,12,31,1281
2016,1,1,1255
2016,1,2,1245
2016,1,3,1292
2016,1,4,1323
2016,1,5,1335
2016,1,6,1318
2016,1,7,1314
2016,1,8,1311
2016,1,9,1314
2016,1,10,1316
2016,1,11,1303
2016,1,12,1320
2016,1,13,1317
2016,1,14,1308
2016,1,15,1312
2016,1,16,1319
2016,1,17,1310
2016,1,18,1313
2016,1,19,1283
2016,1,20,1262
2016,1,21,1257
2016,1,22,1259
2016,1,23,1282
2016,1,24,1323
2016,1,25,1334
2016,1,26,1335
2016,1,27,1293
2016,1,28,1312
2016,1,29,1354
2016,1,30,1394
2016,1,31,1405
2016,2,1,1388
2016,2,2,1371
2016,2,3,1382
2016,2,4,1333
2016,2,5,1297
2016,2,6,1303
2016,2,7,1310
2016,2,8,1357
2016,2,9,1373
2016,2,10,1346
2016,2,11,1314
2016,2,12,1302
2016,2,13,1308
2016,2,14,1333
2016,2,15,1355
2016,2,16,1398
2016,2,17,1412
2016,2,18,1409
2016,2,19,1368
2016,2,20,1314
2016,2,21,1273
2016,2,22,1276
2016,2,23,1313
2016,2,24,1345
2016,2,25,1336
2016,2,26,1336
2016,2,27,1324
2016,2,28,1309
2016,2,29,1281
2016,3,1,1296
2016,3,2,1315
2016,3,3,1328
2016,3,4,1334
2016,3,5,1357
2016,3,6,1355
2016,3,7,1342
2016,3,8,1362
2016,3,9,1374
2016,3,10,1320
2016,3,11,1246
2016,3,12,1209
2016,3,13,1211
2016,3,14,1249
2016,3,15,1281
2016,3,16,1337
2016,3,17,1361
2016,3,18,1373
2016,3,19,1380
2016,3,20,1357
2016,3,21,1364
2016,3,22,1347
2016,3,23,1298
2016,3,24,1278
2016,3,25,1291
2016,3,26,1288
2016,3,27,1264
2016,3,28,1276
2016,3,29,1294
2016,3,30,1332
2016,3,31,1364
2016,4,1,1379
2016,4,2,1380
2016,4,3,1400
2016,4,4,1419
2016,4,5,1401
2016,4,6,1392
2016,4,7,1392
2016,4,8,1377
2016,4,9,1330
2016,4,10,1304
2016,4,11,1286
2016,4,12,1277
2016,4,13,1286
2016,4,14,1333
2016,4,15,1378
2016,4,16,1388
2016,4,17,1400
2016,4,18,1420
2016,4,19,1412
2016,4,20,1401
2016,4,21,1404
2016,4,22,1418
2016,4,23,1385
